event,texp,trise,dm1,dm2,dm4030
SN2008ax,54528.3,20.012330827066208,34.88496240601443,42.0300751879692,0.6640963582985401
SN2011dh,55712.4,18.502968421051925,36.534686716789714,41.64954285714028,0.7284396274846046
SN1993J,49073.05,21.99962406014696,29.261654135337448,0.9593984962405742,0.6480055387834351
SN2006T,53759.0,21.45624060150489,60.024812030075054,42.786917293232975,0.7640741413491909
SN2004ex,53287.85000000001,20.520075187958373,2.1034586466163923,2.9798997493732244,0.7173325664759886
SN2008aq,54513.0,18.414081954889568,34.9823616541355,40.75926541353402,0.6586829345633696
SN2013df,56448.2,21.08333333333784,35.66649122807056,0.4068421052631592,0.7280192645851002
SN2006el,53959.0,24.59901393483985,46.591592982455815,55.909911578946975,0.582494688265708
