event,texp,trise,dm1,dm2,dm4030
SN2008ax,54528.3,21.693533834584976,3.7827067669172254,0.8406015037593804,0.6413077712059021
SN2011dh,55712.4,20.512376190475365,19.72873082706645,1.8267343358394856,0.6498457749257796
SN1993J,49073.05,22.19862155388136,11.91278195488685,1.6350877192981947,0.6585474165511283
SN2006T,53759.0,22.07187969924925,12.928421052631549,2.154736842105258,0.7435437787476502
SN2004ex,53287.85000000001,20.344786967407003,0.5258646616540972,1.2270175438595636,0.7071558538582394
SN2008aq,54513.0,18.414081954889568,41.72208270676711,48.140864661654355,0.5923330967866605
SN2013df,56448.2,21.047343358402077,24.91578947368352,0.2636591478696637,0.7307035624980927
SN2006el,53959.0,23.933419749376196,46.924390075187645,56.242708671678784,0.6087207823293284
